,smiles,logP,QED_score,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
52,O=C(CS(=O)(=O)Cc1ccccc1)Nc1ccc2c(c1)OCCO2,3.19,0.894,12.127736973858005,12.127736973858005,0.1642867640883514,-3.5392873939699334,0.8946792256193787,347.3920000000002,330.2560000000001,347.08274364399995,126,0,0.23908577250655955,-0.4861448570635274,0.4861448570635274,0.23908577250655955,1.0,1.7083333333333333,2.4583333333333335,32.22782959727969,10.237022057307824,2.1841786650966553,-2.1853598388037287,2.320433262945455,-2.237868884520979,7.908682323962928,-0.11343656107218794,2.542068283050728,1.6254316667056137,833.3143361000832,16.993353063746344,12.896719021046378,13.713215601974104,11.516769869275864,7.456230562830473,9.277597767876388,5.424457744398408,7.488948109121916,3.4063447694385243,4.881519611521914,2.397120311752211,3.6711406261301742,-2.54,280624.00190253597,16.322435489040494,6.920531153166087,4.2588472868262865,139.87124986846698,14.790514511606428,18.966617535772624,21.33627680298531,5.907179729351506,0.0,0.0,4.794537184071822,8.417796984328938,0.0,0.0,30.33183534230805,17.696185628620217,11.753753343145172,5.752853606746789,22.686060076000857,21.431819140452568,0.0,0.0,0.0,5.752853606746789,24.283406139778958,54.09438803938988,0.0,11.49902366656781,14.790514511606428,5.687386274683562,11.49902366656781,0.0,33.29159424945307,20.384643927236112,0.0,5.563451491696996,48.53093654769288,0.0,0.0,0.0,81.7,21.497286472515796,13.212334168400758,0.0,5.752853606746789,35.9636253619742,0.0,0.0,42.46456947923127,6.06636706846161,5.316788604006331,9.473725907600098,35.08331576715417,0.0,12.024029667422525,2.580276203073822,1.128509845934089,-0.17741248109690422,13.727661571082837,0.0,0.9229068203993973,-3.5392873939699334,0.23529411764705882,24,1,6,0,1,1,2,0,2,5,1,7,5,0,0,0,3,89.99450000000004,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
53,CCCC(=O)N1C[C@]2(C)CN(C(=O)CCC)C[C@](C)(C1)C2,2.69,0.799,12.276958809388464,12.276958809388464,0.05362386621315185,0.05362386621315185,0.7995861031416094,294.439,264.19899999999996,294.2307282,120,0,0.2220935121831173,-0.3414720133405857,0.3414720133405857,0.2220935121831173,0.8095238095238095,1.1428571428571428,1.4285714285714286,16.155666120679875,9.651373559015173,2.495293919043565,-2.564110795133921,2.452477769789965,-2.6346789834710895,5.773946087337848,-0.15252739488715508,2.3568506829865363,2.1260653588313785,369.01317064835365,15.673362107437434,14.074884802606572,14.074884802606572,9.806390853761833,8.363013637150457,8.363013637150457,7.7976987848702946,7.7976987848702946,4.777020903372689,4.777020903372689,4.405515723187614,4.405515723187614,-1.06,33090.18358913097,16.312921587033127,5.975235524968741,3.5843869896900653,128.40937409161108,9.799819461700956,0.0,0.0,11.814359458703011,0.0,0.0,9.589074368143644,0.0,0.0,0.0,27.694948798762496,19.26246486877803,49.85064980829588,0.0,9.589074368143644,11.814359458703011,0.0,9.799819461700956,10.82998093879356,59.79905691339255,26.1790256236503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.79320454405426,9.589074368143644,10.82998093879356,59.79905691339255,0.0,0.0,0.0,0.0,40.620000000000005,0.0,9.589074368143644,0.0,22.64434039749657,12.841643245852019,45.44149049242833,0.0,0.0,0.0,37.49476826046345,0.0,0.0,0.0,28.654387667907688,0.0,0.10724773242630392,0.5610828189300416,0.0,4.217097981550543,11.793517132518755,0.0,0.8823529411764706,21,0,4,0,2,2,0,0,0,2,0,4,4,0,2,2,2,83.80700000000006,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,CCOC(=O)N1CCN(c2nc(C(F)(F)F)nc3c(C)cc(C)cc23)CC1,5.92,0.795,13.313703157851508,13.313703157851508,0.2524387702611912,-4.631924576061931,0.7951875463772005,382.3860000000002,361.2180000000002,382.161660572,146,0,0.45112385695832,-0.44970806750023745,0.45112385695832,0.44970806750023745,1.1481481481481481,1.8148148148148149,2.4074074074074074,19.413268187642927,10.065715088524719,2.364319099572233,-2.349938903530417,2.334113941383091,-2.48951260536645,5.920475661445819,-0.14419207558139127,2.602289404132166,1.9946633272266028,861.7860500008267,19.767220234572108,15.42947882626723,15.42947882626723,12.701727166047126,8.732229304705543,8.732229304705543,6.5195827065748455,6.5195827065748455,4.474001558702661,4.474001558702661,3.2536922259419367,3.2536922259419367,-2.5799999999999996,859026.1414616444,19.189065024833226,7.205522670054482,3.9104955004198914,154.48729448229813,14.536682415501005,5.817862777835028,0.0,5.824404497999927,0.0,12.26953858838189,0.0,14.76249422596624,13.171245143024459,0.0,6.06636706846161,37.964481650927475,31.565249838115097,12.123582682129179,22.702645280896327,22.814027780854502,0.0,14.867866772744893,0.0,26.947510116515346,37.685817319013694,29.084041618317137,0.0,0.0,4.899909730850478,23.78364510493131,0.0,0.0,53.74701443184653,10.913161471243523,13.847474399381248,23.875044681084542,12.13273413692322,0.0,10.902924932081056,0.0,58.56,18.093943086381817,17.96578232709628,0.0,12.424744742347947,42.64540204742835,5.563451491696996,0.0,35.78002799800542,6.923737199690624,9.967957041894417,4.736862953800049,44.922999726926555,0.0,22.75945073577717,0.5880414094650206,1.8933565339716139,-0.8959173776259801,3.6046650305362427,-5.041771777288101,7.08584238490414,0.0,0.5,27,0,6,0,1,1,1,1,2,5,0,9,2,0,1,1,3,94.82200000000005,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,1,0,1,2,0,0,0,1,0,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,Cc1ccc(S(=O)(=O)N2CCCN(S(=O)(=O)c3ccc(C)cc3C)CC2)c(C)c1,5.01,0.738,13.148024812822793,13.148024812822793,0.13867929579239147,-3.668295492936996,0.7384318676143832,436.5990000000003,408.3750000000003,436.149049376,158,0,0.24287533094400449,-0.2068660113423871,0.24287533094400449,0.2068660113423871,0.6206896551724138,1.0,1.3448275862068966,32.23486805889355,10.156261878505502,2.324067766147239,-2.2278550504492616,2.251860012622064,-2.3731148877026746,7.892077663700799,0.4039798409233615,2.8793144455808997,1.8454727282368484,1035.8652572372373,21.396976746569027,17.34355245485359,18.97654561670904,13.52974776737078,9.681042136293163,12.561168793894442,7.699627253224549,11.512340982780714,5.310351785205951,9.428062637893373,3.806489347535492,7.1574011099205626,-1.7399999999999998,2074275.4024831536,21.95667893713654,8.179604684008673,4.401016740496955,173.80836432683816,0.0,0.0,0.0,20.046582306815168,0.0,0.0,0.0,16.835593968657875,8.610431982592468,0.0,35.392371257240434,57.3754075420057,26.1790256236503,9.79096695103555,16.835593968657875,20.046582306815168,0.0,8.610431982592468,0.0,43.90673737272405,26.1790256236503,58.65200837755764,0.0,0.0,0.0,0.0,0.0,0.0,51.62505157490064,20.046582306815168,27.694948798762496,28.67462758971399,46.18916936180521,0.0,0.0,0.0,74.76,20.046582306815168,16.835593968657875,0.0,22.880479762860702,30.63723741814515,11.126902983393991,8.610431982592468,38.11294267322769,25.980208536304467,0.0,0.0,55.40199070169849,0.0,0.5718262366675066,0.0,3.4112172842207054,0.0,10.538368627905655,0.4526566830435883,8.293864785671385,-7.3365909858739915,0.42857142857142855,29,0,6,0,1,1,2,0,2,4,0,8,4,0,1,1,3,113.96660000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
56,CCOC(=O)c1c(NC(=O)[C@@H]2C[C@H]3CC[C@@H]2C3)sc(C(=O)N(CC)CC)c1C,5.05,0.692,12.92200814121945,12.92200814121945,0.012162304736708984,-0.4878800285546314,0.6921741171528611,406.54800000000023,376.30800000000016,406.19262843999996,154,0,0.3409401805878759,-0.462305546169151,0.462305546169151,0.3409401805878759,1.1428571428571428,1.8571428571428572,2.392857142857143,32.133571389023196,9.880106772624826,2.431600724124539,-2.202496044637189,2.4857916985873905,-2.2988621103546394,7.1838768457281805,-0.12082435308976078,3.370492892938593,1.8947009755830297,768.7002867271315,20.421920772951363,17.170253323693988,17.986749904621714,13.404615863015037,10.312300890041024,11.12879747096875,7.728826895302473,8.749447621462128,6.182825356874723,7.378066509285243,4.679452665096707,5.845253432814345,-1.8899999999999997,2543104.297580027,20.834285253807362,8.636667097033246,3.8132506280183964,170.171927411042,14.953561288656857,5.001081976687867,0.0,5.907179729351506,5.907179729351506,5.969305287951849,9.589074368143644,4.794537184071822,0.0,11.336785877934737,6.4208216229260096,64.3566772515603,19.007418857986544,17.047480649911215,19.120474506015512,34.121532601277465,0.0,4.899909730850478,17.75371813848418,53.37823529046652,25.0131833803444,16.00405017709529,0.0,0.0,5.316788604006331,5.001081976687867,0.0,11.336785877934737,42.3799692538434,9.53140013787187,24.677455338174806,72.04762263601484,0.0,0.0,0.0,0.0,75.71,5.969305287951849,14.383611552215466,0.0,24.339147469377323,45.930457057931086,19.26246486877803,17.757607500860747,18.747384130231726,13.847474399381248,5.316788604006331,4.736862953800049,5.203579013395482,1.1906627928949356,40.59622677853919,3.4194505857898716,0.9050510466532289,0.49959787244915355,0.0,4.40736145412587,8.778070456152271,0.0,0.6666666666666666,28,1,6,2,0,2,0,1,1,5,1,7,7,2,0,2,3,109.83170000000005,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57,N#CC1=C(N)OC2=C(C(=O)C[C@H](c3ccccc3)C2)[C@H]1c1ccccc1F,3.07,0.877,14.490788780056457,14.490788780056457,0.032262954564542534,-0.8294691148064175,0.8770401594748656,360.38800000000003,343.25200000000007,360.127406004,134,0,0.2046695728438034,-0.4444080698600041,0.4444080698600041,0.2046695728438034,1.0740740740740742,1.7777777777777777,2.4814814814814814,19.142193708702415,9.733596916127677,2.4116384682409704,-2.337111277547781,2.4654239580472646,-2.297995081383298,5.997392215684676,-0.11666922443148925,2.677058238661247,1.8191795127021286,1018.1083399885547,18.96589084732138,14.48409144208552,14.48409144208552,13.096555450524587,8.72997437675131,8.72997437675131,6.722200145871722,6.722200145871722,5.148024815043069,5.148024815043069,3.888858689711511,3.888858689711511,-3.3899999999999983,1796091.9134826038,17.045406495849907,6.729772936343949,2.8937485813498958,155.9201232090584,10.470530430962235,23.218711555563612,5.783244946364939,5.883099654642741,0.0,0.0,4.794537184071822,4.39041504767482,5.261891554738487,0.0,48.53093654769288,17.54772460632,23.97819926761828,5.917906046161393,13.92181518554669,5.783244946364939,5.261891554738487,0.0,5.733667477162185,24.677455338174802,0.0,94.32990102703185,0.0,6.069221312792274,5.733667477162185,4.39041504767482,0.0,0.0,5.783244946364939,9.53140013787187,17.148333708576654,35.8043583215688,77.38577720259195,0.0,0.0,0.0,76.11000000000001,11.735126887207288,14.446843786485127,0.0,35.141628291861345,17.753091024651454,5.563451491696996,6.06636706846161,18.19910120538483,36.40105665510033,0.0,10.470530430962235,20.169526024954415,0.0,13.042304421768709,9.56639274539527,7.692886721046443,-1.1077877847394464,17.867609938845963,0.7690679327286476,0.0,0.0,0.18181818181818182,27,2,4,1,1,2,2,0,2,4,1,5,2,0,0,0,4,97.50240000000002,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,COc1ccc(OCC(=O)N2CCN(C(=O)c3ccco3)CC2)cc1,2.76,0.824,12.253989984882843,12.253989984882843,0.029306421642731006,-0.14668349561924687,0.8246742072315815,344.3670000000001,324.2070000000001,344.13722174,132,0,0.2891676489204975,-0.49676380661812797,0.49676380661812797,0.2891676489204975,1.0,1.64,2.24,16.484327891177486,10.251316114064647,2.2563561278201334,-2.337993386344508,2.1691922054120067,-2.5114310279095693,5.912560815147118,-0.13437013777486587,3.205749708960698,1.4529681079067633,703.5774723043526,17.648053602125596,14.012654433579353,14.012654433579353,12.16903509559602,8.045633468081832,8.045633468081832,5.614492646976546,5.614492646976546,4.073295078710093,4.073295078710093,2.623336465179917,2.623336465179917,-2.96,807848.9266580959,16.882398000005534,7.740358799078379,4.117514130539932,145.26633435078952,23.6906963063544,11.49902366656781,12.367129383387361,0.0,11.814359458703011,0.0,9.589074368143644,0.0,0.0,0.0,0.0,36.39820241076966,26.1790256236503,13.37296053691659,23.479951212797086,11.814359458703011,0.0,9.799819461700956,0.0,0.0,39.89570512944075,48.421612825283155,0.0,11.49902366656781,9.473725907600098,0.0,11.49902366656781,0.0,61.50988404984471,4.794537184071822,0.0,10.554784602946263,47.07851634346206,0.0,0.0,0.0,72.22,0.0,9.589074368143644,0.0,18.42124142321593,37.68878487580865,5.749511833283905,6.263162995639057,53.30781941374815,0.0,0.0,13.890876844653445,15.714048341436673,0.0,27.839413778934986,0.0,0.0,1.4230729540667537,10.390758160967422,1.475711764832323,1.8974070835736607,1.5929212495215155,0.3333333333333333,25,0,7,0,1,1,1,1,2,5,0,7,5,0,1,1,3,89.68050000000004,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,CCOc1ccc(C2=NN=C3OC(N)=C(C#N)[C@@H](c4ccco4)[C@@H]32)c(OCC)c1,4.48,0.806,9.711236381255738,9.711236381255738,0.011180913659719627,-0.4955603059124889,0.8062038977458459,392.41500000000013,372.25500000000017,392.14845511999994,148,0,0.22638427303092684,-0.4937455512359623,0.4937455512359623,0.22638427303092684,1.1379310344827587,1.9655172413793103,2.6551724137931036,16.505863749835026,9.777700528794679,2.4635635919731627,-2.2884191371996727,2.4325644599052705,-2.360953271451588,6.178471296766588,0.32184202794845,3.3772858850217906,1.805921058477668,1047.1285468467363,20.38010440969447,16.084999933435057,16.084999933435057,14.172565055446158,9.338791890649295,9.338791890649295,6.410021969820965,6.410021969820965,4.751292221764062,4.751292221764062,3.5828481200438325,3.5828481200438325,-3.73,6633766.253936352,18.624866891334996,7.716024627925256,3.206376004461785,167.42981156771512,24.36140727561568,28.901596928303793,0.0,11.780844999000353,0.0,0.0,0.0,0.0,10.36329908047821,5.101407525739723,0.0,38.112942673227685,11.629818560158606,37.02442401975838,18.627739798453494,11.609430347128313,5.261891554738487,0.0,21.854388574803025,19.76538044554264,13.213763929025836,59.374901433230555,0.0,17.568244979360085,15.207393384762284,0.0,11.49902366656781,0.0,24.82319427615415,4.736862953800049,17.249018913692154,31.08907935611408,62.67116851119191,0.0,0.0,0.0,115.36000000000001,11.835812092322787,5.261891554738487,0.0,11.456204184712009,42.0824653615964,5.563451491696996,0.0,18.395897132562276,32.046575604766076,16.27203636427172,24.36140727561568,22.665086334120424,0.0,0.0,18.25421887054775,7.622988141337467,1.2888876646975493,11.265548653103219,1.5566164388161141,4.846653897377479,0.0,0.2857142857142857,29,2,8,0,2,2,1,1,2,8,1,8,6,0,0,0,4,105.60240000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,CC1=CC(C(F)(F)F)(C(F)(F)F)C(C#N)=C(N)N1c1ccc(C(N)=O)cc1,4.41,0.757,13.47217200218012,13.47217200218012,0.05273053665910843,-5.843145415407773,0.7575972905191146,390.28700000000015,378.19100000000014,390.091530324,144,0,0.4110669834222534,-0.3839400025369002,0.4110669834222534,0.3839400025369002,1.1111111111111112,1.5925925925925926,1.962962962962963,19.424801934792757,9.754725389268593,2.7325826484115963,-2.4123565325264846,2.58290275191229,-2.5376739166349096,5.927661265932482,-0.3057998781239898,2.5219248818402398,2.7351017396808306,860.1471781674427,20.784092571446664,13.611914203846524,13.611914203846524,12.274892792582984,7.2085124986847,7.2085124986847,5.70782858549231,5.70782858549231,4.085579602169715,4.085579602169715,2.824649537616771,2.824649537616771,-3.1599999999999997,394711.5071065796,20.15557847842942,6.223261007059579,2.9650700649858717,148.682716308864,16.36724468517485,11.890195408834673,0.0,11.322170198748285,0.0,12.35259703488695,4.794537184071822,0.0,31.604381840787408,0.0,0.0,37.265225580370945,16.94787707943639,5.573104530069267,31.137027470120742,11.594566004035068,5.261891554738487,0.0,16.88232542372115,19.276334234577572,4.899909730850478,52.996057811544816,0.0,6.069221312792274,16.36724468517485,32.02987656073248,0.0,0.0,18.259776764238456,0.0,16.74610333692754,17.28172587545944,47.43260631984782,0.0,0.0,0.0,96.14000000000001,40.76588517280273,31.137027470120742,0.0,17.32685787321444,0.0,17.892868243333375,24.26546827384644,0.0,0.0,0.0,16.72922650906286,80.83303201308071,0.0,11.95176672196784,9.086590919935977,4.0751182218755275,-1.7909065826616333,5.864866438859494,-11.765745825776492,0.9952780927185692,0.0,0.25,27,4,5,0,1,1,1,0,1,4,2,11,2,0,0,0,2,82.56530000000001,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,2,0,0,0,0,0,0,0,6,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
61,COc1ccccc1Nc1nc(OCC(F)(F)F)nc(OCC(F)(F)F)n1,5.27,0.715,12.28392825171595,12.28392825171595,0.3006877519526332,-4.698549325020285,0.7154950736758833,398.26300000000003,386.167,398.081359564,148,0,0.42219477593543064,-0.49457931392265075,0.49457931392265075,0.42219477593543064,0.8518518518518519,1.3703703703703705,1.8518518518518519,19.417187101397055,10.272629868635317,2.3061806145261126,-2.129723090442425,2.2707208247266997,-2.2203031318403275,5.61915121303637,-0.15559662409339958,2.5734019421518775,2.2747586598818463,732.9983532810577,20.07913950137325,13.557787135078424,13.557787135078424,12.554774671736649,7.107962251253014,7.107962251253014,4.857154352274345,4.857154352274345,2.6776875634198807,2.6776875634198807,1.684133923098843,1.684133923098843,-2.99,545301.2981400407,20.323477168109164,8.138015891481894,7.030285859223271,147.85586213006962,19.527377465406477,5.749511833283905,13.213763929025836,5.948339280986494,0.0,24.37352671406062,0.0,0.0,36.31044732794334,4.9839785209472085,12.13273413692322,12.13273413692322,0.0,12.797183815961095,40.55307914744907,11.635725555670057,0.0,14.951935562841626,0.0,12.35259703488695,25.6403500743097,24.26546827384644,0.0,17.77044151245758,19.527377465406477,37.978215841718985,17.77044151245758,0.0,47.62809406803195,0.0,0.0,0.0,24.26546827384644,0.0,0.0,0.0,78.39,43.53562992407295,26.34249028604892,0.0,0.0,11.436898107967467,0.0,13.176164609739143,18.19910120538483,0.0,29.742450074448055,4.736862953800049,87.48879439298676,0.0,10.444318389392794,2.5888213340891912,0.3006877519526332,-0.07196202863861467,4.607444342674321,-9.397098650040569,-3.4924161470143615,1.3647439479311774,0.35714285714285715,27,1,7,0,0,0,1,1,2,7,1,13,7,0,0,0,2,79.20370000000001,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,CC[C@H](C(=O)N1CCCN(C(=O)[C@@H](CC)c2ccccc2)CC1)c1ccccc1,4.93,0.729,13.193084022992933,13.193084022992933,0.10540688137820187,-0.10540688137820231,0.7293853946714561,392.5430000000001,360.28700000000015,392.246378264,154,0,0.22966206803215786,-0.3403281169628096,0.3403281169628096,0.22966206803215786,0.6896551724137931,1.0689655172413792,1.4137931034482758,16.157113465238606,9.945688915285055,2.2941543207450783,-2.2739523247747697,2.2485590388554773,-2.4021328081696596,5.849053510668903,-0.1348625148267717,3.0241961943789115,1.6633939784128844,723.4853581834092,20.63961743368831,17.58887447050899,17.58887447050899,14.151397005390978,10.827150836757164,10.827150836757164,7.74716054660074,7.74716054660074,5.935815000416599,5.935815000416599,4.275498453612949,4.275498453612949,-2.6199999999999988,4708165.4096873095,21.09760925047714,10.241158308036175,5.056495711355953,174.06962519968192,9.799819461700956,0.0,0.0,11.814359458703011,0.0,0.0,9.589074368143644,0.0,0.0,0.0,74.51114508399735,30.38936785217202,26.1790256236503,11.835812092322787,9.589074368143644,11.814359458703011,0.0,9.799819461700956,0.0,44.94575136048206,26.1790256236503,71.7905736680101,0.0,0.0,0.0,0.0,0.0,0.0,47.79320454405426,9.589074368143644,0.0,56.07265434387605,60.6636706846161,0.0,0.0,0.0,40.620000000000005,0.0,9.589074368143644,0.0,23.6501715510258,26.1790256236503,30.38936785217202,0.0,0.0,70.46349014631706,13.847474399381248,0.0,0.0,0.0,30.298700169946564,0.0,2.1524149381408795,0.15603786395182473,20.04562231626778,2.398554432490566,6.7820036125357195,0.0,0.44,29,0,4,0,1,1,2,0,2,2,0,4,6,0,1,1,3,116.72500000000004,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
